iter	Passed	Remaining
705	3359	1398
706	3360	1392
707	3366	1388
708	3369	1382
709	3372	1377
710	3374	1371
711	3378	1366
712	3380	1360
713	3382	1354
714	3387	1350
715	3393	1345
716	3395	1340
717	3401	1335
718	3402	1329
719	3404	1323
720	3414	1321
721	3422	1317
722	3425	1312
723	3426	1306
724	3428	1300
725	3433	1295
726	3435	1290
727	3441	1285
728	3446	1281
729	3448	1275
730	3454	1271
731	3459	1266
732	3468	1263
733	3474	1259
734	3476	1253
735	3479	1248
736	3486	1244
737	3493	1240
738	3495	1234
739	3498	1229
740	3508	1226
741	3514	1221
742	3515	1215
743	3520	1211
744	3522	1205
745	3524	1200
746	3525	1194
747	3531	1189
748	3537	1185
749	3543	1181
750	3548	1176
751	3554	1172
752	3559	1167
753	3563	1162
754	3568	1158
755	3579	1155
756	3582	1150
757	3584	1144
758	3589	1139
759	3591	1134
760	3592	1128
761	3602	1125
762	3609	1121
763	3615	1116
764	3621	1112
765	3629	1108
766	3632	1103
767	3642	1100
768	3643	1094
769	3649	1090
770	3651	1084
771	3657	1080
772	3659	1074
773	3662	1069
774	3668	1065
775	3670	1059
776	3672	1054
777	3678	1049
778	3684	1045
779	3685	1039
780	3691	1035
781	3692	1029
782	3693	1023
783	3695	1018
784	3700	1013
785	3705	1008
786	3711	1004
787	3717	1000
788	3718	994
789	3724	989
790	3730	985
791	3733	980
792	3734	974
793	3740	970
794	3742	965
795	3743	959
796	3749	955
797	3755	950
798	3756	945
799	3766	941
800	3772	937
801	3775	932
802	3777	926
803	3783	922
804	3788	917
805	3791	912
806	3796	908
807	3802	903
808	3805	898
809	3807	893
810	3818	889
811	3828	886
812	3831	881
813	3835	876
814	3838	871
815	3844	866
816	3849	862
817	3855	857
818	3861	853
819	3864	848
820	3874	844
821	3880	840
822	3882	834
823	3887	830
824	3893	825
825	3904	822
826	3906	817
827	3912	812
828	3914	807
829	3917	802
830	3919	797
831	3921	791
832	3927	787
833	3937	783
834	3938	778
835	3945	773
836	3951	769
837	3956	764
838	3962	760
839	3965	755
840	3968	750
841	3971	745
842	3976	740
843	3982	736
844	3988	731
845	3993	726
846	3999	722
847	4000	717
848	4006	712
849	4012	708
850	4018	703
851	4021	698
852	4026	693
853	4032	689
854	4038	684
855	4042	679
856	4043	674
857	4049	670
858	4054	665
859	4057	660
860	4062	655
861	4068	651
862	4073	646
863	4075	641
864	4077	636
865	4087	632
866	4093	627
867	4095	622
868	4103	618
869	4109	614
870	4115	609
871	4116	604
872	4118	599
873	4120	594
874	4122	588
875	4130	584
876	4135	580
877	4136	574
878	4142	570
879	4144	565
880	4149	560
881	4155	555
882	4157	550
883	4159	545
884	4165	541
885	4170	536
886	4176	532
887	4179	527
888	4181	522
889	4187	517
890	4188	512
891	4190	507
892	4191	502
893	4196	497
894	4198	492
895	4200	487
896	4202	482
897	4204	477
898	4209	472
899	4212	468
900	4217	463
901	4219	458
902	4224	453
903	4225	448
904	4231	444
905	4232	439
906	4237	434
907	4243	429
908	4248	425
909	4250	420
910	4256	415
911	4257	410
912	4260	405
913	4262	401
914	4263	396
915	4264	391
916	4270	386
917	4276	381
918	4281	377
919	4282	372
920	4288	367
921	4290	362
922	4297	358
923	4299	353
924	4306	349
925	4311	344
926	4321	340
927	4328	335
928	4333	331
929	4341	326
930	4344	321
931	4349	317
932	4354	312
933	4360	308
934	4365	303
935	4367	298
936	4373	294
937	4378	289
938	4384	284
939	4389	280
940	4393	275
941	4399	270
942	4404	266
943	4410	261
944	4415	256
945	4421	252
946	4427	247
947	4428	242
948	4430	238
949	4436	233
950	4437	228
951	4443	224
952	4448	219
953	4450	214
954	4451	209
955	4456	205
956	4462	200
957	4464	195
958	4470	191
959	4473	186
960	4479	181
961	4485	177
962	4490	172
963	4496	167
964	4506	163
965	4512	158
966	4518	154
967	4519	149
968	4525	144
969	4526	140
970	4528	135
971	4533	130
972	4539	125
973	4545	121
974	4548	116
975	4549	111
976	4551	107
977	4557	102
978	4560	97
979	4566	93
980	4567	88
981	4570	83
982	4571	79
983	4574	74
984	4582	69
985	4588	65
986	4598	60
987	4601	55
988	4606	51
989	4607	46
990	4615	41
991	4620	37
992	4625	32
993	4627	27
994	4633	23
995	4634	18
996	4640	13
997	4645	9
998	4650	4
999	4652	0
